Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94548e-310 -nan -nan -nan -nan;
 1.95116 2.11075 8.0265 0.0114013 0.00496833 0.999923 -6.16608e-05;
 1.95116 2.11075 8.0265 0.0114013 0.00496833 0.999923 -6.16608e-05;
 1.95348 2.11045 8.02591 0.0111709 0.00483776 0.999926 -4.06717e-05;
 1.95541 2.11034 8.02769 0.0196383 -0.00381229 0.9998 0.000282468;
 1.95382 2.10618 8.03692 0.0610811 -0.0543189 0.996651 0.00236237;
 1.7918 1.9766 8.05335 -0.0299214 0.0443272 0.99853 0.00884376;
 1.7918 1.9766 8.05335 -0.0299214 0.0443272 0.99853 0.00884376;
 1.76794 1.95925 8.05655 -0.048 0.072462 0.996168 0.00968539;
 1.75752 1.95303 8.06173 -0.018304 0.0463392 0.998709 0.00993161;
 1.7507 1.94775 8.07199 0.0593954 -0.040832 0.997318 0.0126885;
 1.73217 1.93113 8.07761 0.0964572 -0.0974812 0.990437 0.015077;
 1.54528 1.76442 7.91727 -0.0501785 0.0629138 0.996599 0.0177534;
 1.54528 1.76442 7.91727 -0.0501785 0.0629138 0.996599 0.0177534;
 1.53502 1.75633 7.91849 -0.0287477 0.0465215 0.998361 0.0168517;
 1.53242 1.75529 7.92113 0.00237404 0.0111139 0.999802 0.0163225;
 1.52814 1.75312 7.92686 0.0520102 -0.0490934 0.99729 0.0172556;
 1.51336 1.74324 7.93086 0.077324 -0.0850975 0.993194 0.0185543;
 1.36898 1.63888 7.93341 0.036073 -0.019133 0.998975 0.0195252;
 1.36898 1.63888 7.93341 0.036073 -0.019133 0.998975 0.0195252;
 1.33401 1.61007 7.93712 -0.013545 0.0241322 0.999392 0.0212281;
 1.30731 1.5885 7.94142 -0.0233471 0.0419665 0.998599 0.0222018;
 1.28677 1.56915 7.94919 0.0363554 -0.0125394 0.998962 0.0243924;
 1.26431 1.54673 7.95158 0.0757029 -0.0652437 0.994645 0.0263548;
 1.22776 1.51163 7.95149 0.0762737 -0.0786561 0.993613 0.0269956;
 1.1877 1.47491 7.93862 0.0550947 -0.0580365 0.996424 0.0271309;
 1.14587 1.4393 7.85448 0.0264728 -0.0120043 0.999191 0.0277924;
 1.11258 1.40974 7.76876 0.0018025 0.0194342 0.999422 0.0278279;
 1.08995 1.38494 7.77091 0.00950661 0.00540918 0.999584 0.0267048;
 1.0679 1.36072 7.78263 0.0508188 -0.044657 0.997367 0.0261385;
 1.0401 1.33312 7.77503 0.0737356 -0.074837 0.994124 0.0260889;
 1.00328 1.29875 7.76879 0.0645131 -0.0675072 0.995302 0.0255773;
 0.957386 1.25777 7.76402 0.0392426 -0.0366876 0.998247 0.0248542;
 0.912796 1.21801 7.75947 0.0246487 -0.0139659 0.999313 0.0238819;
 0.875542 1.18458 7.75636 0.0266147 -0.0111462 0.999325 0.0227363;
 0.839217 1.15087 7.75418 0.0366718 -0.0217103 0.998855 0.0217577;
 0.79893 1.11295 7.75135 0.0428408 -0.0322236 0.998345 0.0208116;
 0.75636 1.07255 7.74819 0.0442779 -0.0358538 0.998178 0.0198647;
 0.7153 1.03338 7.7452 0.0406044 -0.0327192 0.998464 0.0187162;
 0.670607 0.991166 7.74151 0.0323288 -0.0260652 0.99898 0.0177222;
 0.630185 0.953748 7.73781 0.0280796 -0.0212545 0.999242 0.0165689;
 0.58674 0.914161 7.73384 0.0307188 -0.0220599 0.999161 0.015696;
