Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92707e-310 -nan -nan -nan -nan;
 1.98743 2.04786 7.92611 0.00131012 0.0171338 0.999852 -1.30234e-05;
 1.98743 2.04786 7.92611 0.00131012 0.0171338 0.999852 -1.30234e-05;
 1.98772 2.04819 7.92437 0.00147025 0.0154974 0.999879 7.08067e-06;
 1.98621 2.04926 7.87533 0.00291111 -0.0188072 0.999819 5.54653e-05;
 1.97365 2.04597 7.79915 0.0958915 -0.142342 0.985091 0.0118181;
 1.93381 2.0268 7.72575 0.199449 -0.246966 0.947761 0.0312631;
 1.27443 1.44163 7.36572 -0.0594985 0.0937876 0.99186 0.06227;
 1.27443 1.44163 7.36572 -0.0594985 0.0937876 0.99186 0.06227;
 1.27595 1.43442 7.3574 -0.0146495 0.0250397 0.99764 0.0622399;
 1.27481 1.42858 7.299 0.0293617 -0.0681454 0.995255 0.0629429;
 1.24638 1.44676 6.9404 -0.0884427 0.0753701 0.98484 0.128795;
 1.24638 1.44676 6.9404 -0.0884427 0.0753701 0.98484 0.128795;
 1.28908 1.52477 6.94833 0.055028 -0.0296525 0.989112 0.133226;
 1.31304 1.57581 6.90005 0.197717 -0.115215 0.963717 0.137416;
 1.23842 1.53015 6.52157 0.020752 0.0108307 0.980363 0.195808;
 1.23842 1.53015 6.52157 0.020752 0.0108307 0.980363 0.195808;
 1.23692 1.539 6.51023 0.0112472 0.0103417 0.980812 0.194358;
 0.973523 1.41193 6.19387 -0.0528825 0.108777 0.973494 0.194116;
 0.973523 1.41193 6.19387 -0.0528825 0.108777 0.973494 0.194116;
 0.979708 1.42201 6.18379 -0.0153754 0.0278426 0.980599 0.193427;
 0.977357 1.42885 6.12077 0.0356293 -0.0830433 0.977164 0.192314;
 0.94212 1.41595 5.78407 -0.0252231 0.0304761 0.973995 0.223088;
 0.94212 1.41595 5.78407 -0.0252231 0.0304761 0.973995 0.223088;
 0.968431 1.44797 5.78704 0.0261807 -0.062778 0.972614 0.222251;
 0.876734 1.30848 5.49129 -0.116825 0.108144 0.954517 0.252098;
 0.876734 1.30848 5.49129 -0.116825 0.108144 0.954517 0.252098;
