Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.89881e-310 -nan -nan -nan -nan;
 2.09683 2.52761 8.07546 0.00164161 0.00949853 0.999954 1.68587e-07;
 2.09683 2.52761 8.07546 0.00164161 0.00949853 0.999954 1.68587e-07;
 2.09565 2.51436 8.07564 0.00117433 0.00933432 0.999956 5.54653e-05;
 2.09466 2.50587 8.07022 0.000778413 0.00655658 0.999978 -2.36022e-06;
 2.09052 2.49267 8.01499 0.00621203 -0.033387 0.999423 0.0010527;
 2.07706 2.4802 7.94263 0.122421 -0.146555 0.981456 0.016728;
 1.52588 1.82667 7.52987 -0.147142 0.114409 0.980709 0.0588971;
 1.52588 1.82667 7.52987 -0.147142 0.114409 0.980709 0.0588971;
 1.51228 1.80869 7.53361 -0.0892934 0.072112 0.991668 0.0584848;
 1.50777 1.80718 7.53514 -0.0331313 0.0188511 0.99757 0.0583242;
 1.50212 1.80227 7.48364 0.017977 -0.0574876 0.996409 0.0595046;
 1.48822 1.79611 7.392 0.0723433 -0.122335 0.987824 0.0632815;
 1.45133 1.77374 7.2934 -0.00817663 -0.0694696 0.995393 0.0655712;
 1.328 1.78338 6.94344 0.120253 -0.103149 0.982803 0.0948554;
 1.328 1.78338 6.94344 0.120253 -0.103149 0.982803 0.0948554;
 1.05009 1.58904 6.68953 -0.0229106 0.0297873 0.99339 0.108464;
 1.05009 1.58904 6.68953 -0.0229106 0.0297873 0.99339 0.108464;
 1.02553 1.58323 6.69407 -0.0297587 0.0398562 0.993094 0.106252;
 1.00955 1.57977 6.69241 -0.0295099 0.0331808 0.993584 0.104019;
 0.993535 1.5704 6.6293 -0.0209273 -0.0147147 0.994332 0.103192;
 0.971325 1.56354 6.53448 0.0309005 -0.0831119 0.990549 0.104647;
 0.76454 1.40675 6.13455 -0.00498772 0.00342548 0.995067 0.0990237;
 0.76454 1.40675 6.13455 -0.00498772 0.00342548 0.995067 0.0990237;
 0.729463 1.37318 6.16118 -0.0676328 0.0459446 0.99181 0.0981193;
 0.701908 1.34937 6.15946 -0.0928387 0.0669532 0.988637 0.0974393;
 0.674129 1.32957 6.09596 -0.101933 0.0373112 0.988855 0.101894;
 0.650051 1.31851 6.01532 0.0145745 -0.0481101 0.992225 0.113857;
 0.614389 1.29995 5.91862 0.130817 -0.103322 0.978196 0.12387;
 0.568517 1.25727 5.82536 0.111425 -0.0790973 0.982029 0.130184;
 0.425823 1.10633 5.43596 -0.0290271 0.0176662 0.989191 0.14264;
 0.425823 1.10633 5.43596 -0.0290271 0.0176662 0.989191 0.14264;
 0.409532 1.09866 5.4133 -0.00331185 -0.00414731 0.989842 0.142071;
 0.387661 1.08545 5.44279 -0.00859666 -0.0011416 0.990183 0.139506;
 0.366394 1.07246 5.40905 -0.00954923 -0.01934 0.990312 0.137177;
 0.341623 1.05676 5.30423 0.0091056 -0.0161085 0.990713 0.134707;
 0.318208 1.04223 5.20312 -0.0100285 0.0261627 0.990647 0.13354;
 0.298725 1.02834 5.09941 -0.00524002 0.041123 0.990404 0.131838;
 0.287299 1.01565 5.00689 0.042016 0.000245933 0.990531 0.130701;
 0.274214 0.994978 4.90175 0.0614333 -0.0453654 0.988648 0.129398;
 0.255257 0.965548 4.80263 0.0538928 -0.0623848 0.988385 0.127669;
 0.223885 0.925593 4.69506 0.0428937 -0.0586983 0.989348 0.126116;
 0.111901 0.755234 4.29648 0.0469408 0.00863371 0.991728 0.119152;
 0.111901 0.755234 4.29648 0.0469408 0.00863371 0.991728 0.119152;
 0.099859 0.703872 4.28908 0.0128474 -3.14574e-05 0.9929 0.11826;
 0.084308 0.650475 4.31716 -0.0637466 0.00301969 0.990999 0.117682;
 0.0684238 0.60343 4.2773 -0.137357 -0.01969 0.983149 0.119013;
 0.0453517 0.564765 4.17273 -0.112018 -0.0301436 0.985994 0.119829;
 0.0172014 0.542436 4.06289 -0.00411331 -0.00309209 0.993122 0.116969;
 -0.00834019 0.522982 3.96737 0.048927 0.0193376 0.992104 0.113851;
 -0.0290563 0.493276 3.86355 0.0200477 0.0255789 0.993063 0.113007;
 -0.0430814 0.465825 3.77122 -0.0634764 0.0160715 0.991424 0.113097;
 -0.0565478 0.449352 3.67617 -0.11389 0.00210851 0.987168 0.111906;
 -0.0772529 0.455732 3.57209 -0.120132 -0.0123625 0.986466 0.110903;
 -0.101212 0.477928 3.46736 -0.0795037 -0.0152426 0.990659 0.109734;
 -0.12579 0.504021 3.37563 0.0242758 0.0166986 0.993942 0.105886;
 -0.145043 0.519801 3.27471 0.0718284 0.0583092 0.990381 0.102886;
 -0.14286 0.568998 2.88478 -0.0736458 0.00245469 0.991609 0.106216;
 -0.14286 0.568998 2.88478 -0.0736458 0.00245469 0.991609 0.106216;
 -0.146561 0.612671 2.88821 -0.0272142 -0.00209971 0.994027 0.10567;
 -0.151896 0.656142 2.92164 0.0391833 -0.00436488 0.99364 0.10548;
 -0.113822 0.740031 2.57519 -0.0268346 0.0207989 0.991773 0.123421;
 -0.0918976 0.785453 2.63572 -0.0178477 0.0301073 0.991693 0.123771;
 -0.102629 0.791697 2.60756 -0.0144125 0.0480676 0.991145 0.122934;
 -0.0831466 0.800241 2.65452 -0.00653447 -0.00356339 0.992411 0.122739;
 -0.0831466 0.800241 2.65452 -0.00653447 -0.00356339 0.992411 0.122739;
 -0.0751224 0.801098 2.62771 -0.00887348 -0.00296256 0.992458 0.12223;
 -0.0727354 0.805121 2.64815 -0.00707401 0.00100375 0.992533 0.121768;
 -0.0717237 0.804609 2.62119 -0.00925307 0.0390488 0.991857 0.120865;
 -0.0106712 0.806345 2.33383 0.0457125 0.0650263 0.989931 0.117122;
 -0.0106712 0.806345 2.33383 0.0457125 0.0650263 0.989931 0.117122;
 0.0309844 0.793236 2.23256 0.0413752 -0.000778782 0.992308 0.11667;
 0.0590626 0.773946 2.2053 0.0179656 -0.0129987 0.992942 0.11651;
 0.0848255 0.74649 2.13206 -0.00452665 0.0117922 0.993169 0.116;
 0.108162 0.727359 2.02376 -0.00159895 0.0491649 0.992182 0.114697;
