Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94934e-310 -nan -nan -nan -nan;
 1.97236 2.01532 7.98419 0.00993038 0.011336 0.999886 -2.34758e-05;
 1.97236 2.01532 7.98419 0.00993038 0.011336 0.999886 -2.34758e-05;
 1.97267 2.01429 7.98107 0.0098822 0.0114152 0.999886 -5.18828e-05;
 1.97334 2.01345 7.98022 0.0203659 0.00273654 0.999789 0.000220765;
 1.97088 2.00945 7.98354 0.0694762 -0.0468869 0.996478 0.00233232;
 1.95769 1.9949 7.98101 0.0954534 -0.0859353 0.991707 0.00454963;
 1.93109 1.96896 7.97462 0.084836 -0.082141 0.99299 0.00510917;
 1.71556 1.78501 7.95171 -0.0167242 0.0361869 0.999084 -0.0155465;
 1.71556 1.78501 7.95171 -0.0167242 0.0361869 0.999084 -0.0155465;
 1.68556 1.7615 7.9463 -0.0387557 0.0635134 0.997105 -0.0156871;
 1.66735 1.74755 7.94106 -0.0204521 0.0519613 0.998311 -0.0160461;
 1.65554 1.73852 7.944 0.0501218 -0.0187014 0.998472 -0.0138697;
 1.63999 1.72403 7.94268 0.0946908 -0.0820948 0.992054 -0.0110778;
 1.61036 1.69764 7.93715 0.0912865 -0.092419 0.991481 -0.00951988;
 1.38166 1.50264 7.9128 -0.0111494 0.0324015 0.99936 -0.0103138;
 1.38166 1.50264 7.9128 -0.0111494 0.0324015 0.99936 -0.0103138;
 1.35246 1.47699 7.90882 -0.0326543 0.0563963 0.997831 -0.00927138;
 1.33376 1.46038 7.9067 -0.0174568 0.0473063 0.998684 -0.00936638;
 1.32384 1.45049 7.91073 0.0560869 -0.0264988 0.998046 -0.00746842;
 1.30283 1.4301 7.90907 0.0928083 -0.0815636 0.992324 -0.00520518;
 1.26748 1.39763 7.9027 0.0848234 -0.0853894 0.992721 -0.00439495;
 1.09874 1.25694 7.69153 -0.000566978 0.0562648 0.998405 -0.00465731;
 1.09874 1.25694 7.69153 -0.000566978 0.0562648 0.998405 -0.00465731;
 1.0852 1.23444 7.68116 -0.00361519 0.0312902 0.99949 -0.00531704;
 1.07895 1.21738 7.70252 -0.00246624 0.00202836 0.999979 -0.00572299;
 1.06197 1.19631 7.69293 0.0546344 -0.0579165 0.996821 -0.00285191;
 1.03639 1.17203 7.68146 0.082033 -0.0843399 0.993054 -0.000619348;
 0.997257 1.13544 7.66171 0.0737452 -0.0696869 0.994839 0.000412575;
 0.957889 1.10132 7.58494 0.0542895 -0.0207632 0.998307 0.00231129;
