Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90663e-310 -nan -nan -nan -nan;
 1.98197 1.99589 7.99913 -0.00921559 0.0143826 0.999854 0.000104356;
 1.98197 1.99589 7.99913 -0.00921559 0.0143826 0.999854 0.000104356;
 1.98159 1.99558 7.99945 -0.00907752 0.0143091 0.999856 7.93204e-05;
 1.98086 1.99482 8.00597 0.029567 -0.0279396 0.99916 0.00500051;
 1.97043 1.98554 8.01991 0.0790429 -0.0777435 0.993686 0.0172335;
 1.94784 1.96429 8.02078 0.081734 -0.0805252 0.993207 0.0193887;
 1.91433 1.93078 8.01905 0.0589431 -0.0572557 0.996453 0.0181215;
 1.87115 1.88694 8.01804 0.0381829 -0.0320501 0.998605 0.0174025;
 1.8311 1.84448 8.01595 0.0273732 -0.0212743 0.999256 0.0169096;
 1.787 1.79701 8.01398 0.0242709 -0.0221164 0.999322 0.0166256;
 1.74207 1.74748 8.01122 0.0238155 -0.022863 0.999322 0.0163196;
 1.69988 1.70168 8.00815 0.0239986 -0.0224138 0.999335 0.0158621;
 1.65356 1.65036 8.00483 0.0240848 -0.0223583 0.99934 0.0155093;
 1.61032 1.60295 8.00199 0.0240146 -0.0227211 0.999336 0.0152873;
 1.56669 1.55367 7.99859 0.0237787 -0.0219471 0.999362 0.0150909;
 1.51904 1.50071 7.99575 0.0230064 -0.0217571 0.999385 0.0150756;
 1.47067 1.44646 7.99281 0.0223164 -0.0217078 0.999403 0.0150045;
 1.42591 1.39739 7.99035 0.0216808 -0.0213364 0.999427 0.0148241;
 1.38093 1.3475 7.98764 0.021334 -0.0212588 0.999442 0.0144727;
 1.33201 1.29449 7.98572 0.020769 -0.0209394 0.999462 0.0143621;
 1.28238 1.24 7.98541 0.0203642 -0.0203023 0.999488 0.0140599;
 1.23687 1.19072 7.98574 0.0195483 -0.0204917 0.999504 0.0137988;
 1.19116 1.14126 7.98629 0.0192291 -0.0209148 0.999506 0.0134193;
 1.14173 1.08916 7.98596 0.0195128 -0.0207424 0.999509 0.0130509;
 1.09228 1.03767 7.98512 0.0179854 -0.0194412 0.999565 0.0129411;
 1.04688 0.991418 7.98413 0.0170529 -0.0188313 0.999595 0.0128413;
 1.00236 0.945276 7.98384 0.017149 -0.0181589 0.999606 0.0128211;
 0.954325 0.896414 7.98362 0.0170582 -0.0180521 0.99961 0.0127749;
 0.910249 0.850747 7.98382 0.0170699 -0.0179965 0.999612 0.0126659;
 0.862677 0.802228 7.98382 0.0173187 -0.0187088 0.999596 0.0125592;
 0.818372 0.756859 7.9838 0.0178281 -0.0188906 0.999583 0.012585;
 0.770538 0.70879 7.98427 0.0166785 -0.0189374 0.999602 0.0126344;
 0.726633 0.665719 7.9855 0.00637635 -0.0180092 0.999736 0.0128019;
 0.680403 0.622638 7.98732 -0.00062318 -0.0175754 0.999765 0.0127032;
 0.634368 0.58304 7.98975 -0.00426766 -0.0164913 0.999772 0.0128423;
 0.597067 0.5521 7.99327 -0.0040735 -0.0160971 0.999777 0.0130209;
 0.552656 0.517633 7.97605 -0.00416264 0.0130401 0.99983 0.0123788;
 0.513881 0.484325 7.89401 -0.0172026 0.0634958 0.997744 0.0134114;
 0.482112 0.452587 7.78811 -0.0127552 0.0398735 0.999028 0.0137693;
 0.459401 0.42529 7.69731 -0.00458083 0.0100733 0.999845 0.0136626;
 0.439062 0.401868 7.60543 -8.5225e-05 -0.00303292 0.999904 0.0135006;
 0.414949 0.377575 7.50315 0.000803688 -0.0038446 0.999905 0.0132485;
 0.392625 0.355543 7.40787 0.000272255 -0.000463502 0.999917 0.012852;
 0.372034 0.335014 7.31251 -0.00024952 0.00114567 0.999921 0.0125445;
 0.349768 0.313053 7.20778 0.000382483 0.00164702 0.999922 0.0123434;
 0.330935 0.294361 7.1114 -0.000336128 0.0019426 0.999924 0.0121765;
 0.310563 0.274313 7.00604 -0.000246187 0.00125147 0.999927 0.0120161;
 0.291697 0.255541 6.9015 -0.000582356 0.00121267 0.999929 0.0118702;
 0.27386 0.238172 6.80512 -0.00100862 0.00359715 0.999923 0.0117935;
 0.255857 0.220606 6.70074 -0.00186858 0.00521658 0.999917 0.0116374;
 0.239475 0.204546 6.6036 -0.00247003 0.0050132 0.999918 0.0115185;
 0.224801 0.190335 6.5065 -0.0021307 0.0049686 0.999921 0.0113196;
 0.208624 0.174676 6.40126 -0.0014512 0.00473805 0.999925 0.0111966;
 0.195023 0.161294 6.3045 -0.000687882 0.0043033 0.999929 0.0111346;
 0.17992 0.14609 6.19918 -0.000787383 0.00430015 0.99993 0.010955;
 0.166595 0.131272 6.09454 -0.000993156 0.0043515 0.99993 0.0109247;
 0.153802 0.117244 5.99681 -0.00291389 0.00639544 0.999915 0.0110182;
 0.141516 0.103227 5.89152 -0.00426533 0.00928836 0.999882 0.0114294;
 0.130255 0.0902597 5.7949 -0.00648916 0.0128174 0.999831 0.0114756;
 0.120846 0.0786602 5.69914 -0.00684984 0.0142331 0.99981 0.0114233;
 0.111465 0.0668241 5.59411 -0.00723108 0.0155729 0.999787 0.0114169;
