Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90787e-310 -nan -nan -nan -nan;
 2.02476 2.00014 7.98778 -0.00769783 0.0116583 0.999902 6.03121e-05;
 2.02476 2.00014 7.98778 -0.00769783 0.0116583 0.999902 6.03121e-05;
 2.02707 1.99976 7.98747 -0.00767581 0.0113798 0.999906 5.42851e-05;
 2.02705 1.99896 7.94494 -0.00741361 -0.0183186 0.999805 0.000488651;
 1.59589 1.64017 7.61441 -0.0891042 0.147977 0.98341 0.0553943;
 1.59589 1.64017 7.61441 -0.0891042 0.147977 0.98341 0.0553943;
 1.60948 1.63399 7.60738 -0.0323839 0.0517868 0.996401 0.0587763;
 1.61233 1.6181 7.56689 0.0201735 -0.0634082 0.995821 0.0625525;
 1.60256 1.59667 7.49336 0.0815773 -0.104691 0.988673 0.0700738;
 1.68913 1.56695 7.18764 0.00494347 -0.0130369 0.991242 0.131317;
 1.68913 1.56695 7.18764 0.00494347 -0.0130369 0.991242 0.131317;
 1.74413 1.59893 7.19376 0.0642465 -0.128131 0.980796 0.132265;
 1.71162 1.50591 6.84461 -0.030317 0.0364094 0.98595 0.160183;
 1.71162 1.50591 6.84461 -0.030317 0.0364094 0.98595 0.160183;
 1.71112 1.50004 6.83639 -0.0236285 0.0251062 0.986835 0.158014;
 1.70989 1.49431 6.78764 -0.025614 0.034199 0.986855 0.155855;
 1.42568 1.35624 6.45561 -0.0450258 0.0991695 0.981171 0.159506;
 1.42568 1.35624 6.45561 -0.0450258 0.0991695 0.981171 0.159506;
 1.43149 1.35948 6.44856 -0.0193524 0.0181149 0.986931 0.158948;
 1.42991 1.36074 6.40135 0.0062998 -0.076736 0.984525 0.157423;
 1.4198 1.35643 6.30827 0.0309802 -0.134607 0.978069 0.155893;
 1.38686 1.34412 6.19869 0.0343943 -0.0983321 0.982301 0.155668;
 1.06476 1.15558 5.81897 -0.0367969 0.0516289 0.987076 0.147177;
 1.06476 1.15558 5.81897 -0.0367969 0.0516289 0.987076 0.147177;
 1.06312 1.15953 5.81085 -0.0152569 0.00552216 0.989025 0.146856;
 1.05695 1.16378 5.76405 0.00341074 -0.0527297 0.987847 0.146172;
 0.902159 1.14385 5.4089 -0.0285114 0.0358269 0.988706 0.142702;
 0.902159 1.14385 5.4089 -0.0285114 0.0358269 0.988706 0.142702;
 0.896119 1.14558 5.40359 -0.0189536 0.020241 0.989529 0.141645;
 0.884716 1.14885 5.36 -0.00591802 -0.0187188 0.989838 0.140841;
 0.689376 1.01089 5.0228 -0.0637182 0.065229 0.984858 0.147447;
 0.689376 1.01089 5.0228 -0.0637182 0.065229 0.984858 0.147447;
