Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90866e-310 -nan -nan -nan -nan;
 2.01475 2.02837 8.04037 0.00406551 -0.00299461 0.999987 -9.69378e-06;
 2.01475 2.02837 8.04037 0.00406551 -0.00299461 0.999987 -9.69378e-06;
 2.01393 2.0265 8.03859 0.00364188 -0.00305878 0.999989 -9.59684e-05;
 2.01291 2.0244 8.0399 0.0151283 -0.0137325 0.999791 0.000291698;
 2.00952 2.0199 8.04291 0.0287354 -0.0298821 0.99914 0.000844918;
 2.00226 2.0121 8.04368 0.0299275 -0.0339357 0.998975 0.00112186;
 1.98959 1.99963 8.04348 0.0233919 -0.0273036 0.999353 0.00113194;
 1.97391 1.98511 8.04356 0.0170713 -0.0180516 0.99969 0.00149031;
 1.95844 1.97062 8.04386 0.0137806 -0.0120319 0.999832 0.00137546;
 1.94298 1.95572 8.04336 0.0130348 -0.0106569 0.999858 0.000985183;
 1.92752 1.94084 8.04274 0.0134952 -0.0122696 0.999834 0.000550944;
 1.91229 1.92589 8.04297 0.0142729 -0.0146776 0.99979 0.000123195;
 1.89747 1.9124 8.0435 0.0147018 -0.0160192 0.999764 -6.027e-05;
 1.88121 1.89728 8.04413 0.0147853 -0.0162787 0.999758 -0.000115356;
 1.8661 1.88373 8.04362 0.0145237 -0.0160732 0.999765 -0.000190672;
 1.85092 1.86993 8.04254 0.0145295 -0.0158832 0.999768 -0.000184308;
 1.83343 1.85542 8.04242 0.0146516 -0.0156853 0.99977 -0.000223926;
 1.81716 1.84178 8.04149 0.0149739 -0.0153497 0.99977 -0.000275345;
 1.79845 1.82671 8.04069 0.0151458 -0.0151605 0.99977 -0.000293384;
 1.77994 1.81135 8.03993 0.0151875 -0.014928 0.999773 -0.000367984;
 1.76318 1.79706 8.0397 0.0152395 -0.0150222 0.999771 -0.000382609;
 1.7469 1.78266 8.03943 0.0154108 -0.0153837 0.999763 0.000181569;
 1.72792 1.76635 8.03872 0.0156719 -0.0158481 0.999751 0.000489409;
 1.70912 1.74937 8.0387 0.015407 -0.0161697 0.99975 0.000585504;
 1.69085 1.73351 8.03958 0.0148397 -0.0161613 0.999759 0.000312687;
 1.67299 1.71785 8.03985 0.0150042 -0.0159347 0.99976 -5.00705e-05;
 1.6538 1.70035 8.04046 0.0156476 -0.0158045 0.999753 -0.00025718;
 1.63663 1.68401 8.04118 0.015783 -0.0158841 0.999749 -0.000377551;
 1.61711 1.66629 8.04188 0.0157017 -0.0160467 0.999748 -0.000358543;
 1.59934 1.65008 8.04253 0.0156942 -0.01592 0.99975 -0.000286346;
 1.57879 1.63101 8.04259 0.0158683 -0.015983 0.999746 -0.00031863;
 1.56012 1.61349 8.04265 0.0159729 -0.0162644 0.99974 -0.000432427;
 1.54549 1.60055 8.04297 0.015875 -0.016211 0.999742 -0.000467029;
 1.51995 1.57795 8.04371 0.0156354 -0.0157497 0.999754 -0.000514402;
