Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.93018e-310 -nan -nan -nan -nan;
 2.0708 2.16077 7.97325 -0.000417126 0.0166888 0.999861 -0.000113839;
 2.0708 2.16077 7.97325 -0.000417126 0.0166888 0.999861 -0.000113839;
 2.07145 2.16139 7.97304 -0.000444899 0.0168018 0.999859 -7.35884e-05;
 2.0718 2.16192 7.97057 -0.000585268 0.0159054 0.999873 -2.20849e-05;
 2.07076 2.16121 7.94038 -0.000649824 0.00277108 0.999996 9.03628e-05;
 2.06929 2.16016 7.91792 -0.000528741 -0.0161031 0.99987 0.000141782;
 1.63684 1.84397 7.66838 -0.123713 0.210785 0.966051 0.0837296;
 1.63684 1.84397 7.66838 -0.123713 0.210785 0.966051 0.0837296;
 1.63774 1.83133 7.66545 -0.0927274 0.155211 0.979528 0.0885186;
 1.64748 1.82504 7.6619 -0.0604015 0.0942036 0.989451 0.0919995;
 1.65732 1.81676 7.61139 0.00366434 -0.039974 0.994353 0.0982366;
 1.62808 1.77401 7.42376 -0.0696393 0.126024 0.980752 0.131882;
 1.62808 1.77401 7.42376 -0.0696393 0.126024 0.980752 0.131882;
 1.63078 1.77047 7.3697 -0.10836 0.123049 0.976425 0.140397;
 1.64287 1.78066 7.33061 -0.0914746 0.0921205 0.980891 0.144912;
 1.65648 1.79352 7.28087 -0.0697149 0.0309407 0.985446 0.151919;
 1.66937 1.81129 7.21186 -0.0161076 -0.0303759 0.986783 0.158356;
 1.6748 1.82592 7.14714 0.0139475 -0.0673229 0.984177 0.163308;
 1.67286 1.83516 7.08194 0.00252528 -0.0705225 0.983484 0.166672;
 1.40616 1.92337 6.77796 -0.0159077 0.145646 0.974799 0.168229;
 1.40616 1.92337 6.77796 -0.0159077 0.145646 0.974799 0.168229;
 1.40616 1.92337 6.77796 -0.0159077 0.145646 0.974799 0.168229;
 1.40426 1.93581 6.77346 -0.0196505 0.114501 0.979028 0.167353;
 1.40607 1.94641 6.75524 -0.020089 0.054107 0.984392 0.166258;
 1.40943 1.96957 6.67243 -0.00534561 -0.0167868 0.986456 0.163077;
 1.40853 1.98054 6.60717 0.0363513 -0.0153651 0.986318 0.160058;
 1.41267 1.95238 6.36897 -0.0703882 0.0528711 0.984562 0.151288;
 1.41267 1.95238 6.36897 -0.0703882 0.0528711 0.984562 0.151288;
 1.42467 1.98191 6.36134 -0.03017 0.0359164 0.987343 0.151502;
 1.43717 2.00818 6.33858 -0.00920186 0.0123233 0.988317 0.151634;
 1.36872 2.15471 6.13556 -0.014486 0.0948168 0.985622 0.139102;
 1.36872 2.15471 6.13556 -0.014486 0.0948168 0.985622 0.139102;
 1.3639 2.16173 6.13319 -0.0169128 0.121089 0.982861 0.137972;
 1.35897 2.17011 6.12935 -0.0177255 0.126458 0.982222 0.1376;
 1.35897 2.17011 6.12935 -0.0177255 0.126458 0.982222 0.1376;
 1.35897 2.17011 6.12935 -0.0177255 0.126458 0.982222 0.1376;
 1.35782 2.19117 6.11816 -0.0192737 0.131522 0.981661 0.136647;
 1.35665 2.20601 6.10118 -0.0198302 0.128846 0.982157 0.135547;
 1.35527 2.21919 6.07726 -0.0197198 0.125025 0.982732 0.134972;
 1.35416 2.23077 6.04841 -0.012068 0.11013 0.984831 0.133543;
 1.35416 2.23077 6.04841 -0.012068 0.11013 0.984831 0.133543;
 1.35416 2.23077 6.04841 -0.012068 0.11013 0.984831 0.133543;
 1.35364 2.24878 5.9828 0.0455982 0.0739228 0.98779 0.12933;
 1.33763 2.20355 5.73428 -0.120734 0.0562377 0.982122 0.133031;
 1.33763 2.20355 5.73428 -0.120734 0.0562377 0.982122 0.133031;
 1.33623 2.20254 5.72928 -0.129005 0.0629009 0.980628 0.133302;
 1.33623 2.20254 5.72928 -0.129005 0.0629009 0.980628 0.133302;
 1.33561 2.20266 5.72586 -0.138233 0.0741644 0.978513 0.133802;
 1.335 2.2035 5.71947 -0.134373 0.0791368 0.978581 0.134388;
 1.3344 2.20388 5.71078 -0.132264 0.0787963 0.978849 0.134729;
 1.3346 2.20679 5.69299 -0.125906 0.0748348 0.979819 0.136023;
 1.33569 2.21195 5.66901 -0.117855 0.0621509 0.981367 0.138445;
 1.33569 2.21195 5.66901 -0.117855 0.0621509 0.981367 0.138445;
 1.33639 2.2166 5.64 -0.115485 0.0501808 0.982082 0.140213;
 1.33661 2.22104 5.60702 -0.115013 0.0187396 0.982719 0.143823;
]
