Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.92342e-310 -nan -nan -nan -nan;
 2.14322 1.43062 8.0494 -0.0116186 0.0145503 0.999827 5.32315e-05;
 2.14322 1.43062 8.0494 -0.0116186 0.0145503 0.999827 5.32315e-05;
 2.14503 1.42489 8.04951 -0.0114851 0.0144278 0.99983 0.000135924;
 2.14477 1.42594 8.04891 -0.0120699 0.0141152 0.999828 0.00011131;
 2.14614 1.42043 8.03081 -0.0125249 0.00594024 0.999904 0.000179672;
 2.14637 1.41398 7.98872 -0.0123993 -0.0224632 0.999671 0.000724884;
 1.68625 1.04591 7.69546 -0.0194938 0.164799 0.985392 0.0382533;
 1.68625 1.04591 7.69546 -0.0194938 0.164799 0.985392 0.0382533;
 1.7003 1.01155 7.69685 0.00280348 0.0548115 0.997682 0.0402226;
 1.71054 0.974867 7.69934 0.0121893 -0.00536708 0.99909 0.0405121;
 1.73164 0.802535 7.40672 -0.044569 0.168807 0.983659 0.0439537;
 1.73164 0.802535 7.40672 -0.044569 0.168807 0.983659 0.0439537;
 1.76695 0.795002 7.38542 -0.0237353 0.101864 0.993475 0.0454673;
 1.81501 0.78406 7.38804 0.00167754 0.0239992 0.998629 0.0464799;
 1.87187 0.770953 7.34329 0.0492231 -0.129418 0.989165 0.0487965;
 1.80489 0.642296 6.9798 0.026524 0.0256093 0.997873 0.0537668;
 1.80489 0.642296 6.9798 0.026524 0.0256093 0.997873 0.0537668;
 1.80845 0.639936 6.98189 0.050247 0.00753524 0.997273 0.0535263;
 1.81309 0.618367 6.97449 0.0520126 0.00245589 0.997186 0.0539362;
 1.81319 0.598222 6.90807 0.037697 0.0311069 0.997255 0.0556172;
 1.81528 0.569899 6.81402 -0.00206257 -0.00442484 0.99851 0.0543571;
 1.81179 0.554592 6.74134 -0.00610419 -0.072395 0.995904 0.05382;
 1.79484 0.528011 6.64759 0.0492206 -0.141132 0.987038 0.0584356;
 1.42579 0.220461 6.29232 -0.0408077 0.108333 0.991338 0.0620325;
 1.42579 0.220461 6.29232 -0.0408077 0.108333 0.991338 0.0620325;
 1.40181 0.189424 6.29366 -0.046721 0.134485 0.987896 0.0615777;
 1.38028 0.157323 6.28925 -0.0381603 0.125302 0.989483 0.0613725;
 1.36078 0.130448 6.22701 -0.0213769 0.0595632 0.995992 0.0632104;
 1.34753 0.10398 6.1581 -0.0379717 -0.0250368 0.996866 0.064725;
 1.31965 0.0818709 6.06233 -0.0834312 -0.0689507 0.992198 0.0618683;
 1.29755 0.0728742 6.00411 -0.105551 -0.0385199 0.991965 0.0581474;
 1.27444 0.0709703 5.94807 -0.11767 0.0317673 0.991143 0.0527346;
 1.24351 0.0860771 5.85055 -0.106744 0.122117 0.985676 0.0462149;
 1.24765 0.0979873 5.79352 -0.0806044 0.091169 0.991374 0.0486745;
 1.25612 0.12929 5.69485 -0.0437912 -0.034806 0.996927 0.0548359;
 1.25497 0.146618 5.63123 -0.0419095 -0.104802 0.992036 0.0559056;
 1.10262 0.405468 5.217 -0.0483351 0.120126 0.991396 0.0191484;
 1.10262 0.405468 5.217 -0.0483351 0.120126 0.991396 0.0191484;
 1.12321 0.456613 5.21576 0.00561311 0.0600609 0.998019 0.0178661;
 1.14485 0.505235 5.22799 0.0653998 0.00501553 0.997712 0.0164091;
 1.16419 0.566663 5.18517 0.155778 -0.106693 0.981949 0.0111885;
 1.02568 0.696675 4.83973 0.00605073 0.0338271 0.999118 0.0241407;
 1.02568 0.696675 4.83973 0.00605073 0.0338271 0.999118 0.0241407;
 1.02098 0.716723 4.84319 0.0340026 0.0343433 0.998582 0.0223346;
 1.01632 0.731846 4.83024 0.0329992 0.0318489 0.998736 0.0205913;
 1.01083 0.739112 4.78977 0.0280831 0.0137241 0.999335 0.0187975;
 1.00202 0.745852 4.7178 0.00784141 -0.015467 0.99972 0.0160789;
 0.988377 0.753782 4.61279 -0.0233576 -0.0521578 0.998299 0.0115059;
 0.794007 0.680571 4.31438 -0.0683125 0.0936359 0.99325 0.0044051;
 0.794007 0.680571 4.31438 -0.0683125 0.0936359 0.99325 0.0044051;
 0.785034 0.676763 4.31524 -0.0493479 0.0852922 0.995129 0.00294547;
 0.788551 0.67463 4.31419 -0.0242341 0.0533544 0.998279 0.00218725;
 0.789704 0.674269 4.3054 -0.0193801 0.0445515 0.998817 0.00210814;
 0.789454 0.673856 4.25801 0.00357258 -0.0135706 0.999899 0.00225342;
 0.788415 0.67382 4.23515 0.00488539 -0.0320051 0.999473 0.00231378;
 0.785313 0.669945 4.15992 -0.014222 -0.0597003 0.998113 0.00224023;
 0.648072 0.64526 3.83072 -0.0229725 0.0639168 0.997689 -0.0019168;
 0.648072 0.64526 3.83072 -0.0229725 0.0639168 0.997689 -0.0019168;
 0.640859 0.641777 3.83105 -0.0221669 0.0683426 0.997412 -0.00272753;
 0.637571 0.63815 3.83039 -0.0129022 0.0499491 0.99866 -0.00407771;
 0.635173 0.633359 3.77609 9.71263e-05 -0.00132476 0.999989 -0.00455401;
 0.629816 0.6309 3.71027 0.0203435 -0.0399046 0.998987 -0.00430273;
 0.622312 0.624212 3.63233 0.0297446 -0.0625567 0.99759 -0.00407901;
 0.537544 0.58351 3.29117 -0.000134317 0.0330403 0.999435 -0.00610602;
 0.537544 0.58351 3.29117 -0.000134317 0.0330403 0.999435 -0.00610602;
 0.530911 0.573061 3.26508 -0.00119383 0.0227032 0.999717 -0.0069396;
 0.526633 0.566116 3.28385 -0.00415627 0.0167216 0.999823 -0.00749603;
 0.520699 0.560728 3.28876 -0.00769409 0.00657874 0.999917 -0.00800811;
 0.513053 0.546264 3.22753 -0.0108594 -0.0284428 0.999502 -0.00824536;
 0.429065 0.507447 2.92192 0.0177593 -0.0214318 0.999568 -0.00940338;
 0.429065 0.507447 2.92192 0.0177593 -0.0214318 0.999568 -0.00940338;
 0.357194 0.464064 2.92768 -0.0243284 0.0565462 0.998045 -0.0108454;
 0.357194 0.464064 2.92768 -0.0243284 0.0565462 0.998045 -0.0108454;
