Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.93669e-310 -nan -nan -nan -nan;
 2.05027 1.93644 7.9774 -0.00872632 0.0159722 0.999834 0.000188523;
 2.05027 1.93644 7.9774 -0.00872632 0.0159722 0.999834 0.000188523;
 2.04966 1.93986 7.9769 -0.00886647 0.0157973 0.999836 0.000249931;
 2.05042 1.94257 7.97502 -0.00864624 0.0146884 0.999855 0.000262238;
 2.04841 1.94581 7.93187 -0.00820905 -0.0147918 0.999857 0.000404694;
 2.04344 1.94848 7.87877 0.019994 -0.0788375 0.996679 0.00390023;
 1.58151 1.66296 7.53615 -0.119076 0.185858 0.97435 0.0438283;
 1.58151 1.66296 7.53615 -0.119076 0.185858 0.97435 0.0438283;
 1.56375 1.64858 7.53133 -0.105066 0.175514 0.977845 0.0444457;
 1.55689 1.64146 7.52047 -0.0750736 0.132994 0.98724 0.0450914;
 1.55181 1.63605 7.48628 -0.045776 0.0793908 0.994692 0.0467948;
 1.53295 1.61954 7.39295 0.0212791 -0.0211089 0.998318 0.0496205;
 1.51538 1.60511 7.31598 0.044378 -0.0576993 0.996059 0.0506748;
 1.47808 1.56409 6.99277 -0.0210035 0.0772376 0.994963 0.0603545;
 1.47808 1.56409 6.99277 -0.0210035 0.0772376 0.994963 0.0603545;
 1.50363 1.57242 7.00244 -0.00348029 0.0209394 0.997933 0.0606537;
 1.53746 1.582 7.00235 0.0157339 -0.0649879 0.99595 0.0601045;
 1.50304 1.53232 6.68535 -0.0405648 0.0205482 0.997423 0.0554985;
 1.50304 1.53232 6.68535 -0.0405648 0.0205482 0.997423 0.0554985;
 1.5021 1.53453 6.6837 -0.0235713 0.017072 0.998128 0.0537916;
 1.4994 1.54072 6.6785 -0.00907397 0.0125452 0.998538 0.0517928;
 1.49449 1.54397 6.62689 0.00204097 -0.0209285 0.998518 0.0501976;
 1.1225 1.40236 6.30646 -0.0426109 0.0869804 0.993543 0.0590869;
 1.1225 1.40236 6.30646 -0.0426109 0.0869804 0.993543 0.0590869;
 1.11955 1.40593 6.30548 -0.021961 0.0379665 0.997296 0.0589573;
 1.1141 1.41176 6.30239 -0.00406744 -0.0122149 0.998223 0.0581765;
 1.10968 1.41394 6.2753 0.00342928 -0.0440231 0.997378 0.0573387;
 0.941204 1.32992 5.94383 -0.071068 0.0509071 0.99481 0.0520701;
 0.941204 1.32992 5.94383 -0.071068 0.0509071 0.99481 0.0520701;
 0.93245 1.32877 5.94072 -0.0566405 0.0459332 0.996004 0.0515633;
 0.922855 1.33353 5.93426 -0.0240713 0.0239775 0.998133 0.0507474;
 0.91078 1.33977 5.87583 0.0063095 -0.024868 0.998382 0.0507538;
 0.634036 1.24257 5.54266 -0.0552151 0.0893304 0.992593 0.0610756;
 0.634036 1.24257 5.54266 -0.0552151 0.0893304 0.992593 0.0610756;
 0.621692 1.23819 5.54015 -0.0470221 0.0780679 0.993996 0.0605469;
 0.606996 1.23758 5.53159 -0.0244129 0.0367774 0.997233 0.0598146;
 0.595949 1.23798 5.49865 -0.0112748 0.000512715 0.99815 0.0597362;
 0.573749 1.23449 5.40711 0.0519339 -0.0969458 0.991912 0.0633622;
 0.547705 1.22831 5.34446 0.101373 -0.126699 0.984343 0.0688416;
 0.385399 1.09744 4.98268 -0.000176532 0.0505887 0.995429 0.0810021;
 0.385399 1.09744 4.98268 -0.000176532 0.0505887 0.995429 0.0810021;
 0.385554 1.0743 4.99928 -0.0319053 0.0119162 0.996184 0.0803605;
 0.380675 1.06208 4.99719 -0.0539456 -0.00619172 0.995347 0.0795989;
 0.372522 1.0506 4.9665 -0.0729945 -0.028834 0.993773 0.0790887;
 0.362609 1.03824 4.90166 -0.0928689 -0.0408389 0.99191 0.0763061;
 0.340839 1.03188 4.79184 -0.0279455 -0.00706554 0.997039 0.0712934;
 0.320916 1.02664 4.68898 0.0516082 0.0260678 0.996144 0.0659822;
