Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.94276e-310 -nan -nan -nan -nan;
 2.11237 2.0228 7.9206 -0.00214939 0.0104979 0.999943 -7.19447e-05;
 2.11237 2.0228 7.9206 -0.00214939 0.0104979 0.999943 -7.19447e-05;
 2.1124 2.02278 7.91823 -0.00192541 0.00896375 0.999958 -5.29364e-05;
 2.10747 2.02197 7.86474 -0.000301471 -0.0291514 0.999575 0.000243567;
 2.09428 2.018 7.78558 0.0865461 -0.149316 0.984922 0.0119967;
 1.6082 1.62991 7.45742 -0.0480406 0.0893182 0.993278 0.0557992;
 1.6082 1.62991 7.45742 -0.0480406 0.0893182 0.993278 0.0557992;
 1.61603 1.62555 7.44666 -0.00380752 0.00661816 0.998369 0.0565754;
 1.61412 1.61502 7.39118 0.0333658 -0.0854065 0.994144 0.0571859;
 1.53721 1.51415 7.15902 -0.0219946 0.0119709 0.997068 0.0723097;
 1.53721 1.51415 7.15902 -0.0219946 0.0119709 0.997068 0.0723097;
 1.53119 1.50238 7.14208 -0.0248256 0.0130593 0.997068 0.0711902;
 1.52176 1.49212 7.07514 -0.0167517 -0.022676 0.997046 0.0714449;
 1.50621 1.48057 6.97909 0.0649183 -0.114921 0.988103 0.0789379;
 1.14858 1.21263 6.64481 -0.0505475 0.112943 0.989039 0.0805622;
 1.14858 1.21263 6.64481 -0.0505475 0.112943 0.989039 0.0805622;
 1.14427 1.20426 6.63088 -0.0215742 0.0490586 0.995329 0.080305;
 1.13942 1.19647 6.56065 0.0222771 -0.0604837 0.994581 0.0815757;
 1.11973 1.18348 6.4596 0.0626389 -0.122153 0.986909 0.0846449;
 1.08243 1.15991 6.36984 0.0313475 -0.0457861 0.994387 0.0900869;
 1.04275 1.09792 6.07989 0.00528538 0.000374961 0.995192 0.0977978;
 1.04275 1.09792 6.07989 0.00528538 0.000374961 0.995192 0.0977978;
 1.05186 1.08949 6.08939 -0.00821725 -0.026197 0.994992 0.0961051;
 1.05626 1.07918 6.0319 -0.0201427 -0.0648041 0.993225 0.0943298;
 0.874525 0.939993 5.6991 -0.0414519 0.0782588 0.992435 0.0850264;
 0.874525 0.939993 5.6991 -0.0414519 0.0782588 0.992435 0.0850264;
 0.871579 0.93735 5.6829 -0.0148867 0.0285954 0.995923 0.0842508;
 0.867692 0.934228 5.61362 0.0117144 -0.0549304 0.994893 0.0838667;
 0.846706 0.927407 5.50414 0.0133416 -0.0919645 0.99221 0.0829641;
 0.780013 0.934113 5.19877 0.00864214 -0.00954859 0.996895 0.0776815;
 0.780013 0.934113 5.19877 0.00864214 -0.00954859 0.996895 0.0776815;
 0.778509 0.940281 5.17383 0.0130353 -0.0332286 0.996426 0.0765552;
 0.772286 0.942634 5.0829 0.0211507 -0.0680361 0.994608 0.0753592;
 0.615252 0.857149 4.77112 -0.0396966 0.0610259 0.994713 0.0724276;
 0.615252 0.857149 4.77112 -0.0396966 0.0610259 0.994713 0.0724276;
 0.614854 0.859852 4.75989 -0.0109813 0.0219207 0.997114 0.0718466;
 0.609429 0.860127 4.68853 0.0172915 -0.047409 0.996158 0.0715712;
 0.594002 0.854258 4.57822 0.0402839 -0.0953304 0.992036 0.0717874;
 0.564655 0.844387 4.48032 0.0283748 -0.0566847 0.995362 0.0723605;
 0.44274 0.733754 4.16874 -0.0455382 0.0249577 0.996128 0.0709385;
 0.44274 0.733754 4.16874 -0.0455382 0.0249577 0.996128 0.0709385;
 0.431199 0.721975 4.15634 -0.0610057 0.0352993 0.995008 0.0706488;
 0.410908 0.704581 4.06611 -0.0605332 0.0145236 0.995414 0.0726308;
 0.393651 0.694911 3.95255 0.0105415 -0.0324546 0.99647 0.0766988;
 0.370651 0.681421 3.84936 0.0618056 -0.0564135 0.993369 0.0788333;
 0.215189 0.58571 3.52825 0.00560964 0.0358403 0.996358 0.0771678;
 0.215189 0.58571 3.52825 0.00560964 0.0358403 0.996358 0.0771678;
