Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.91035e-310 -nan -nan -nan -nan;
 2.06567 1.97149 8.0013 4.04034e-06 -0.00236706 0.999997 -2.99243e-05;
 2.06567 1.97149 8.0013 4.04034e-06 -0.00236706 0.999997 -2.99243e-05;
 2.06454 1.96918 8.00111 2.57067e-05 -0.00230733 0.999997 1.2349e-05;
 2.06327 1.96604 8.00623 0.0204058 -0.0173039 0.999641 0.00111339;
 2.06043 1.96269 8.01012 0.0649374 -0.0580355 0.996193 0.00374121;
 2.04728 1.94705 8.01308 0.0885193 -0.0893664 0.992038 0.00614168;
 2.0189 1.91751 8.01242 0.0768045 -0.0840929 0.993468 0.00711106;
 1.81432 1.70181 8.01488 -0.0477303 0.0560957 0.997218 0.0114899;
 1.81432 1.70181 8.01488 -0.0477303 0.0560957 0.997218 0.0114899;
 1.79961 1.68393 8.01443 -0.0330631 0.0447336 0.998379 0.0120554;
 1.79342 1.67368 8.02007 0.0125382 -0.00119226 0.999827 0.0136951;
 1.78894 1.66641 8.02494 0.0530534 -0.0466606 0.997376 0.015798;
 1.77117 1.64437 8.02692 0.0905249 -0.0994958 0.990734 0.0187559;
 1.61963 1.49907 8.02394 -0.0308848 0.0384331 0.998519 0.0230008;
 1.61963 1.49907 8.02394 -0.0308848 0.0384331 0.998519 0.0230008;
 1.59866 1.47867 8.02118 -0.0287113 0.0450958 0.998308 0.0228945;
 1.59127 1.46988 8.02093 -0.0187959 0.0358591 0.99892 0.0227815;
 1.58392 1.45899 8.02621 0.0379797 -0.0264367 0.998625 0.0246165;
 1.56979 1.43965 8.02808 0.078707 -0.0840134 0.992998 0.0264954;
 1.54088 1.40815 8.02504 0.0760767 -0.0972669 0.991968 0.0273995;
 1.51953 1.38651 8.0233 0.0474819 -0.0705322 0.996003 0.0273762;
 1.40228 1.27881 8.02282 0.0102584 -0.00602517 0.99954 0.0279072;
 1.40228 1.27881 8.02282 0.0102584 -0.00602517 0.99954 0.0279072;
 1.37347 1.2517 8.02602 0.0145264 -0.0161779 0.999346 0.0288896;
 1.34513 1.2251 8.03174 0.0156979 -0.00991377 0.999345 0.0310573;
 1.31502 1.19615 8.03493 0.046323 -0.0356952 0.997734 0.0332767;
 1.29532 1.17592 8.0355 0.0499329 -0.050312 0.996914 0.0337364;
 1.25834 1.13919 8.03562 0.0342467 -0.0570345 0.997236 0.0330717;
 1.21987 1.10453 8.03602 0.0245795 -0.0473727 0.998052 0.0323105;
 1.17865 1.07017 8.0378 0.0304402 -0.0342974 0.998453 0.0314366;
 1.13469 1.0316 8.03977 0.0364525 -0.0268991 0.998512 0.0303573;
 1.092 0.990736 8.04206 0.0379928 -0.0267786 0.998493 0.0291904;
 1.05248 0.95169 8.04488 0.0388067 -0.0309999 0.998372 0.0280274;
 1.02228 0.921495 8.04677 0.037264 -0.0336418 0.998368 0.0272341;
 0.967715 0.866737 8.05 0.0307869 -0.0356521 0.998559 0.0257277;
 0.922574 0.822175 8.05216 0.0281317 -0.0343987 0.998709 0.0245982;
 0.880438 0.78176 8.05373 0.0283007 -0.0323612 0.998798 0.0235635;
 0.848687 0.751754 8.05465 0.0294478 -0.0312787 0.998814 0.0229268;
 0.806021 0.711595 8.05611 0.0309423 -0.030763 0.998806 0.0219678;
 0.759603 0.668362 8.05901 0.0300488 -0.031505 0.998831 0.0210163;
 0.716494 0.62794 8.06117 0.0268337 -0.0327634 0.9989 0.0201512;
 0.687359 0.6013 8.06294 0.0198761 -0.0334583 0.999056 0.0193274;
 0.624521 0.546957 8.0681 0.00992654 -0.0329777 0.99924 0.018244;
 0.579679 0.511373 8.0715 0.00944846 -0.0318055 0.999299 0.0173637;
 0.530785 0.47534 8.07397 0.0134691 -0.0311229 0.999285 0.016718;
 0.500678 0.453554 8.07546 0.0166214 -0.0310053 0.999251 0.016121;
 0.455381 0.421868 8.07739 0.0149493 -0.0311707 0.999284 0.0153589;
 0.40687 0.388827 8.08008 0.0107648 -0.0233386 0.999562 0.0146621;
 0.359951 0.358028 8.08255 0.00584515 -0.00444984 0.999872 0.0141799;
 0.33366 0.340868 8.08494 0.00350854 -0.000545442 0.999896 0.0139596;
 0.282282 0.308271 8.08993 0.00507314 -0.0215844 0.999665 0.0133561;
 0.246155 0.287771 8.09179 0.0100563 -0.0190361 0.999688 0.0126499;
 0.207444 0.266587 8.09391 0.00994007 -0.0223058 0.999631 0.0118919;
 0.184199 0.253623 8.09577 0.00820765 -0.0305056 0.999435 0.0114374;
 0.145669 0.233345 8.07996 0.0145407 -0.0373853 0.999139 0.010583;
 0.109817 0.212909 8.01201 0.104476 -0.0277928 0.994092 0.00962158;
 0.0739045 0.17336 7.93871 0.267367 -0.00951415 0.963504 0.00921524;
 0.0492879 0.116954 7.88202 0.329558 -0.000726843 0.944093 0.00884254;
 -0.0782262 -1.75931 7.66112 -0.320094 0.00236508 0.947352 0.00766491;
 -0.0782262 -1.75931 7.66112 -0.320094 0.00236508 0.947352 0.00766491;
 -0.135772 -1.97612 7.56649 -0.099035 0.00205764 0.99504 0.00911898;
 -0.135772 -1.97612 7.56649 -0.099035 0.00205764 0.99504 0.00911898;
 -0.140865 -1.99041 7.56254 -0.128153 0.00318852 0.991707 0.00919556;
 -0.152335 -1.9553 7.49997 -0.107814 0.0171622 0.993935 0.0131913;
 -0.152335 -1.9553 7.49997 -0.107814 0.0171622 0.993935 0.0131913;
 -0.14947 -1.92762 7.48868 -0.0901951 0.00917352 0.995769 0.0149979;
 -0.147041 -1.88953 7.48131 -0.0574535 0.00360421 0.998212 0.0160821;
 -0.14464 -1.84687 7.4774 -0.0530152 0.0134171 0.998365 0.0166139;
 -0.140206 -1.80395 7.47364 -0.0546889 0.0217766 0.998123 0.0168698;
 -0.134784 -1.77366 7.47174 -0.0587213 0.0239842 0.99784 0.0170798;
