Posicoes do VANT [X Y Z qX qY qZ qW]

[
 5.85468e-321 0 6.90393e-310 -nan -nan -nan -nan;
 1.97776 1.97325 7.97847 -0.0038884 0.00662126 0.999971 0.000131245;
 1.97776 1.97325 7.97847 -0.0038884 0.00662126 0.999971 0.000131245;
 1.97796 1.97232 7.97707 -0.00380807 0.00608716 0.999974 4.36641e-05;
 1.97708 1.97093 7.92579 -0.00321172 -0.0186846 0.99982 0.000191937;
 1.96842 1.96706 7.85328 0.0689121 -0.131601 0.988854 0.00995281;
 1.93757 1.9492 7.76973 0.155213 -0.213919 0.964089 0.026075;
 1.46317 1.47577 7.43276 -0.0514324 0.0599746 0.995129 0.0589639;
 1.46317 1.47577 7.43276 -0.0514324 0.0599746 0.995129 0.0589639;
 1.46551 1.4697 7.42837 -0.020408 0.0177377 0.997851 0.0596871;
 1.46645 1.46493 7.37723 0.00735598 -0.0430494 0.997222 0.0603327;
 1.45925 1.45819 7.2747 0.0408797 -0.121383 0.989779 0.0627152;
 1.42979 1.44386 7.17089 0.0196324 -0.0865944 0.993909 0.0652794;
 1.33523 1.41605 6.83957 0.0509694 -0.0402267 0.994821 0.0781932;
 1.33523 1.41605 6.83957 0.0509694 -0.0402267 0.994821 0.0781932;
 1.21566 1.34875 6.71823 0.00294783 0.00796234 0.996391 0.0844515;
 1.2103 1.35101 6.72196 0.0107015 0.0112524 0.996334 0.0841217;
 1.19969 1.35476 6.72151 0.0271436 0.0228852 0.995914 0.0830345;
 1.1889 1.35205 6.68965 0.0256943 0.0191466 0.996153 0.0815589;
 1.17778 1.3465 6.59763 0.0461651 -0.0410148 0.994876 0.0800461;
 1.15979 1.33635 6.49669 0.068072 -0.106632 0.988792 0.0792907;
 1.1264 1.31454 6.39487 0.0623931 -0.119148 0.987803 0.0784641;
 0.901893 1.08324 6.01438 -0.0301935 0.0238741 0.996186 0.0783105;
 0.901893 1.08324 6.01438 -0.0301935 0.0238741 0.996186 0.0783105;
 0.87653 1.03743 6.01509 -0.0971931 0.0550753 0.990607 0.0788498;
 0.853574 1.00232 5.96917 -0.111599 0.053505 0.989052 0.080369;
 0.833804 0.980089 5.87567 -0.0498715 -0.0150493 0.994484 0.091043;
 0.810964 0.962185 5.78437 0.101364 -0.0802408 0.986256 0.102891;
 0.77831 0.927982 5.68845 0.151623 -0.0948806 0.977776 0.10937;
 0.618 0.756562 5.29183 -0.0245507 0.0249805 0.992629 0.116018;
 0.618 0.756562 5.29183 -0.0245507 0.0249805 0.992629 0.116018;
 0.611433 0.777263 5.29789 0.0423015 0.00363372 0.99249 0.11472;
 0.602106 0.784043 5.25563 0.0738268 -0.0203888 0.990673 0.112696;
 0.588749 0.783148 5.1487 0.0339993 -0.0640336 0.991672 0.106448;
 0.566714 0.779582 5.04938 -0.052262 -0.0581722 0.991906 0.100038;
 0.49228 0.825527 4.7523 0.082027 -0.0066811 0.991911 0.0966426;
 0.49228 0.825527 4.7523 0.082027 -0.0066811 0.991911 0.0966426;
 0.475507 0.827229 4.66662 0.101925 -0.0280015 0.989463 0.0989424;
 0.356521 0.764141 4.30225 -0.0516335 -0.0392997 0.993663 0.0917762;
 0.356521 0.764141 4.30225 -0.0516335 -0.0392997 0.993663 0.0917762;
 0.310284 0.778975 4.3109 -0.00279151 0.0157268 0.995932 0.088685;
 0.267321 0.788829 4.28415 0.0535185 0.0690016 0.992654 0.0837433;
 0.235488 0.789312 4.19796 0.121751 0.0680043 0.987327 0.0757488;
 0.0504092 0.66605 3.83744 -0.00937914 0.0608024 0.996467 0.0571757;
 0.0504092 0.66605 3.83744 -0.00937914 0.0608024 0.996467 0.0571757;
 0.0286487 0.65775 3.83024 -0.0087551 0.0573485 0.996736 0.0561386;
 0.0153222 0.650463 3.79285 -0.00263183 0.0158037 0.998318 0.0557094;
 -0.0010441 0.640898 3.68922 0.036943 -0.0249586 0.997471 0.055353;
 -0.0205641 0.625895 3.58536 0.0490504 -0.013523 0.997158 0.055564;
 0.00778592 0.496483 3.23081 -0.0183565 -0.0266981 0.998028 0.0537659;
 0.00778592 0.496483 3.23081 -0.0183565 -0.0266981 0.998028 0.0537659;
 0.0242045 0.474777 3.2281 -0.0361105 -0.0743653 0.99524 0.0516094;
 0.0300679 0.459583 3.19634 -0.0349808 -0.0692506 0.995786 0.0489035;
 0.0312328 0.444182 3.10077 -0.0047442 -0.0176592 0.998839 0.0445636;
 0.0314073 0.431018 2.99683 0.0359018 0.0357266 0.99789 0.040625;
 0.0379042 0.411667 2.89237 0.0268675 0.0338006 0.998357 0.0376566;
 0.0429835 0.363321 2.58053 -0.0237496 -0.0707959 0.996724 0.0310639;
 0.0429835 0.363321 2.58053 -0.0237496 -0.0707959 0.996724 0.0310639;
 0.0159264 0.358044 2.52438 -0.00870447 -0.0341708 0.998926 0.0300668;
 -0.014309 0.355892 2.50633 0.00574668 0.031193 0.999068 0.0292743;
 -0.0390545 0.350613 2.42359 0.00105122 0.151055 0.988032 0.0312267;
 -0.0328 0.347884 2.34037 -0.0380903 0.242622 0.968543 0.0401064;
 0.015408 0.352552 2.25222 -0.0514316 0.160942 0.984414 0.0488012;
 0.0813145 0.365948 2.14996 -0.0186797 -0.0133555 0.998251 0.054482;
 0.119109 0.376148 2.05287 0.0219568 -0.119862 0.990876 0.0575767;
 0.134783 0.380063 1.95743 0.0444875 -0.0897037 0.993164 0.0599869;
 0.137175 0.372843 1.84776 0.0308844 0.0198033 0.997402 0.0620017;
 0.144873 0.363479 1.74568 -0.0145474 0.108907 0.991835 0.064743;
 0.174792 0.358511 1.63522 -0.041703 0.140999 0.98688 0.066697;
 0.222346 0.362535 1.53101 -0.0272272 0.098515 0.992496 0.0671173;
 0.277302 0.370192 1.42497 0.01395 -0.0189839 0.997349 0.0688513;
 0.319204 0.374422 1.32995 0.0526341 -0.13174 0.987367 0.0705794;
 0.331087 0.365626 1.2248 0.0565021 -0.126314 0.987662 0.0733233;
 0.32232 0.348054 1.12288 0.0213927 -0.0175557 0.996679 0.0765881;
 0.318732 0.329197 1.00974 -0.0190539 0.0794278 0.993563 0.0784946;
 0.330661 0.316901 0.898186 -0.0377989 0.107921 0.990272 0.0792768;
 0.356762 0.314719 0.805535 -0.011755 0.034059 0.996046 0.0811999;
